会話ID,長単位連番,文頭フラグ,話者ラベル,書字形,語彙素読み,語彙素,品詞,活用型,活用形,語種,語彙素細分類,語形,タグ付き書字形,発音形出現形,発音,発話単位の開始時刻,発話単位の終了時刻,転記単位の開始時刻,転記単位の終了時刻,仮名,文節頭フラグ
K008_001a,302,I,IC02_鶴賀,それ,ソレ,其れ,代名詞,,,和,,ソレ,それ,ソレ,ソレ,86.707,87.663,86.707,87.663,0,B
K008_001a,303,I,IC02_鶴賀,も,モ,も,助詞-係助詞,,,和,,モ,も,モ,モ,86.707,87.663,86.707,87.663,0,I
K008_001a,304,I,IC02_鶴賀,持っ,モツ,持つ,動詞-一般,五段-タ行,連用形-促音便,和,,モツ,持っ,モッ,モッ,86.707,87.663,86.707,87.663,0,B
K008_001a,305,I,IC02_鶴賀,てく,テク,てく,助動詞,五段-カ行,終止形-一般,和,,テク,てく。,テク,テク,86.707,87.663,86.707,87.663,0,I
K008_001a,306,B,IC02_鶴賀,え,エッ,えっ,感動詞-一般,,,和,,エ,え。,エ,エ,89.308,89.383,89.308,89.383,0,B
K008_001a,307,B,IC02_鶴賀,手,テ,手,名詞-普通名詞-一般,,,和,,テ,手 ,テ,テ,89.435,90.338,89.435,90.338,0,B
K008_001a,308,I,IC02_鶴賀,切ら,キル,切る,動詞-一般,五段-ラ行,未然形-一般,和,,キル,切ら,キラ,キラ,89.435,90.338,89.435,90.338,0,B
K008_001a,309,I,IC02_鶴賀,ない,ナイ,ない,助動詞,助動詞-ナイ,連体形-一般,和,,ナイ,ない,ナイ,ナイ,89.435,90.338,89.435,90.338,0,I
K008_001a,310,I,IC02_鶴賀,よう,ヨウ,様,形状詞-助動詞語幹,,,漢,,ヨウ,よう,ヨー,ヨー,89.435,90.338,89.435,90.338,0,I
K008_001a,311,I,IC02_鶴賀,に,ダ,だ,助動詞,助動詞-ダ,連用形-ニ,和,,ダ,に,ニ,ニ,89.435,90.338,89.435,90.338,0,I
K008_001a,312,I,IC02_鶴賀,ね,ネ,ね,助詞-終助詞,,,和,,ネ,ね。,ネ,ネ,89.435,90.338,89.435,90.338,0,I
K008_001a,313,B,IC01_深石,あー,アア,ああ,感動詞-一般,,,和,,アア,あー。,アー,アー,90.401,90.644,90.401,90.644,0,B
K008_001a,314,B,IC03_久美,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん。,ウン,ウン,90.426,90.726,90.426,90.726,0,B
K008_001a,315,B,IC02_鶴賀,それ,ソレ,其れ,代名詞,,,和,,ソレ,それ。,ソレ,ソレ,90.630,90.785,90.630,90.785,0,B
K008_001a,316,B,IC01_深石,セイ,,,形態論情報付与対象外,,,,,,(X セイ)。,セイ,セイ,90.644,90.891,90.644,90.891,0,B
K008_001a,317,B,IC01_深石,ありがとう,アリガトウ,有り難う,感動詞-一般,,,和,,アリガトウ,ありがとう。,アリガトー,アリガトー,91.014,91.527,91.014,91.527,0,B
K008_001a,318,B,IC02_鶴賀,あ,アッ,あっ,感動詞-一般,,,和,,ア,あ。,ア,ア,91.368,91.501,91.368,91.501,0,B
K008_001a,319,B,IC01_深石,あー,アア,ああ,感動詞-一般,,,和,,アア,あー。,アー,アー,91.631,91.921,91.631,91.921,0,B
K008_001a,320,B,IC01_深石,ごめんなさい,ゴメンナサイ,御免為さい,感動詞-一般,,,混,,ゴメンナサル,ごめんなさい。,ゴメンナサイ,ゴメンナサイ,92.161,92.739,92.161,92.739,0,B
K008_001a,321,B,IC02_鶴賀,ゴ,,,言いよどみ,,,,,,(D ゴ) ,ゴ,ゴ,92.188,92.718,92.188,92.718,0,B
K008_001a,322,I,IC02_鶴賀,ごめん,ゴメン,御免,名詞-普通名詞-一般,,,漢,,ゴメン,ごめん ,ゴメン,ゴメン,92.188,92.718,92.188,92.718,0,B
K008_001a,323,I,IC02_鶴賀,ごめん,ゴメン,御免,名詞-普通名詞-一般,,,漢,,ゴメン,ごめん。,ゴメン,ゴメン,92.188,92.718,92.188,92.718,0,B
K008_001a,324,B,IC02_鶴賀,あたし,ワタシ,私,代名詞,,,和,,アタシ,あたし,アタシ,アタシ,92.718,93.387,92.718,93.387,0,B
K008_001a,325,I,IC02_鶴賀,が,ガ,が,助詞-格助詞,,,和,,ガ,が,ガ,ガ,92.718,93.387,92.718,93.387,0,I
K008_001a,326,I,IC02_鶴賀,ぼーっとし,ボウットスル,ぼうっとする,動詞-一般,サ行変格,連用形-一般,和,,ボウットスル,ぼーっとし。,ボーットシ,ボーットシ,92.718,93.387,92.718,93.387,0,B
K008_001a,327,B,IC01_深石,ごめん,ゴメン,御免,名詞-普通名詞-一般,,,漢,,ゴメン,(U ごめん)。,ゴメン,ゴメン,92.739,93.023,92.739,93.023,0,B
K008_001a,328,B,IC02_鶴賀,それ,ソレ,其れ,代名詞,,,和,,ソレ,それ,ソレ,ソレ,93.594,95.671,93.594,95.671,0,B
K008_001a,329,I,IC02_鶴賀,さ,サ,さ,助詞-終助詞,,,和,,サ,さ ,サ,サ,93.594,95.671,93.594,95.671,0,I
K008_001a,330,I,IC02_鶴賀,これ,コレ,此れ,代名詞,,,和,,コレ,これ:,コレ,コレー,93.594,95.671,93.594,95.671,0,B
K008_001a,331,I,IC02_鶴賀,に,ニ,に,助詞-格助詞,,,和,,ニ,に,ニ,ニ,93.594,95.671,93.594,95.671,0,I
K008_001a,332,I,IC02_鶴賀,載っけ,ノッケル,乗っける,動詞-一般,下一段-カ行,連用形-一般,和,,ノッケル,載っけ ,ノッケ,ノッケ,93.594,95.671,93.594,95.671,0,B
K008_001a,333,I,IC02_鶴賀,食べ,タベル,食べる,動詞-一般,下一段-バ行,連用形-一般,和,,タベル,食べ,タベ,タベ,93.594,95.671,93.594,95.671,0,B
K008_001a,334,I,IC02_鶴賀,て,テ,て,助詞-接続助詞,,,和,,テ,て,テ,テ,93.594,95.671,93.594,95.671,0,I
K008_001a,335,I,IC02_鶴賀,おいし,オイシイ,美味しい,形容詞-一般,形容詞,語幹-一般,和,,オイシイ,おいし,オイシ,オイシ,93.594,95.671,93.594,95.671,0,B
K008_001a,336,I,IC02_鶴賀,そう,ソウ,そう,形状詞-助動詞語幹,,,和,様態,ソウ,そう。,ソー,ソー,93.594,95.671,93.594,95.671,0,I
K008_001a,337,B,IC01_深石,あー,アア,ああ,感動詞-一般,,,和,,アア,あー。,アー,アー,95.873,97.170,95.873,97.170,0,B
K008_001a,338,B,IC03_久美,あー,アア,ああ,感動詞-一般,,,和,,アア,あー。,アー,アー,97.142,97.573,97.142,97.573,0,B
K008_001a,339,B,IC03_久美,そう,ソウ,そう,副詞,,,和,,ソウ,そう,ソー,ソー,97.573,98.326,97.573,98.326,0,B
K008_001a,340,I,IC03_久美,です,デス,です,助動詞,助動詞-デス,終止形-一般,和,,デス,です,デス,デス,97.573,98.326,97.573,98.326,0,I
K008_001a,341,I,IC03_久美,ね,ネ,ね,助詞-終助詞,,,和,,ネ,ね。,ネ,ネ,97.573,98.326,97.573,98.326,0,I
K008_001a,342,B,IC02_鶴賀,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん ,ウン,ウン,97.977,98.812,97.977,98.812,0,B
K008_001a,343,I,IC02_鶴賀,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん ,ウン,ウン,97.977,98.812,97.977,98.812,0,B
K008_001a,344,I,IC02_鶴賀,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん。,ウン,ウン,97.977,98.812,97.977,98.812,0,B
K008_001a,345,B,IC01_深石,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん ,ウン,ウン,98.617,99.042,98.617,99.042,0,B
K008_001a,346,I,IC01_深石,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん。,ウン,ウン,98.617,99.042,98.617,99.042,0,B
K008_001a,347,B,IC03_久美,じゃあ,デ,で,接続詞,,,和,,ジャア,じゃあ ,ジャー,ジャー,100.203,101.449,100.203,100.998,0,B
K008_001a,348,I,IC03_久美,お皿,オサラ,御皿,名詞-普通名詞-一般,,,和,,オサラ,お皿,オサラ,オサラ,100.203,101.449,100.203,100.998,0,B
K008_001a,349,I,IC03_久美,を,ヲ,を,助詞-格助詞,,,和,,ヲ,を,オ,オ,100.203,101.449,100.203,100.998,0,I
K008_001a,350,I,IC03_久美,これ,コレ,此れ,代名詞,,,和,,コレ,これ。,コレ,コレ,100.203,101.449,101.225,101.449,0,B
K008_001a,351,B,IC03_久美,これ,コレ,此れ,代名詞,,,和,,コレ,これ,コレ,コレ,102.055,103.015,102.055,103.015,0,B
K008_001a,352,I,IC03_久美,すごい,スゴイ,凄い,形容詞-一般,形容詞,終止形-一般,和,,スゴイ,すごい,スゴイ,スゴイ,102.055,103.015,102.055,103.015,0,B
K008_001a,353,I,IC03_久美,ね,ネ,ね,助詞-終助詞,,,和,,ネ,ね。,ネ,ネ,102.055,103.015,102.055,103.015,0,I
K008_001a,354,B,IC01_深石,出し,ダス,出す,動詞-一般,五段-サ行,連用形-一般,和,,ダス,(T 出し,ダシ,ダシ,102.826,103.331,102.826,103.331,0,B
K008_001a,355,I,IC01_深石,て,テ,て,助詞-接続助詞,,,和,,テ,て,テ,テ,102.826,103.331,102.826,103.331,0,I
K008_001a,356,I,IC01_深石,ね,ネ,ね,助詞-終助詞,,,和,,ネ,ね)。,ネ,ネ,102.826,103.331,102.826,103.331,0,I
K008_001a,357,B,IC03_久美,パテ,パテ,パテ,名詞-普通名詞-一般,,,外,pate,パテ,パテ,パテ,パテ,103.272,103.752,103.272,103.752,0,B
K008_001a,358,I,IC03_久美,と,ト,と,助詞-格助詞,,,和,,ト,と。,ト,ト,103.272,103.752,103.272,103.752,0,I
K008_001a,359,B,IC01_深石,あ,アッ,あっ,感動詞-一般,,,和,,ア,あ。,ア,ア,103.422,103.524,103.422,103.524,0,B
K008_001a,360,B,IC01_深石,これ,コレ,此れ,代名詞,,,和,,コレ,これ,コレ,コレ,103.600,104.186,103.600,104.186,0,B
K008_001a,361,I,IC01_深石,も,モ,も,助詞-係助詞,,,和,,モ,も,モ,モ,103.600,104.186,103.600,104.186,0,I
K008_001a,362,I,IC01_深石,だっ,ダ,だ,助動詞,助動詞-ダ,連用形-促音便,和,,ダ,だっ,ダッ,ダッ,103.600,104.186,103.600,104.186,0,I
K008_001a,363,I,IC01_深石,た,タ,た,助動詞,助動詞-タ,終止形-一般,和,,タ,た。,タ,タ,103.600,104.186,103.600,104.186,0,I
K008_001a,364,B,IC01_深石,まあ,マア,まあ,副詞,,,和,,マア,まあ,マー,マー,106.243,107.851,106.243,107.851,0,B
K008_001a,365,I,IC01_深石,なん,ナニ,何,代名詞,,,和,,ナン,なん,ナン,ナン,106.243,107.851,106.243,107.851,0,B
K008_001a,366,I,IC01_深石,か,カ,か,助詞-副助詞,,,和,,カ,か ,カ,カ,106.243,107.851,106.243,107.851,0,I
K008_001a,367,I,IC01_深石,いろいろ,イロイロ,色々,副詞,,,和,,イロイロ,いろいろ,イロイロ,イロイロ,106.243,107.851,106.243,107.851,0,B
K008_001a,368,I,IC01_深石,ス,,,言いよどみ,,,,,,(D ス),ス,ス,106.243,107.851,106.243,107.851,0,B
K008_001a,369,I,IC01_深石,あり,アル,有る,動詞-一般,五段-ラ行,連用形-一般,和,,アル,あり,アリ,アリ,106.243,107.851,106.243,107.851,0,B
K008_001a,370,I,IC01_深石,ます,マス,ます,助動詞,助動詞-マス,終止形-一般,和,,マス,ます,マス,マス,106.243,107.851,106.243,107.851,0,I
K008_001a,371,I,IC01_深石,ね,ネ,ね,助詞-終助詞,,,和,,ネ,ね。,ネ,ネ,106.243,107.851,106.243,107.851,0,I
K008_001a,372,B,IC01_深石,すごい,スゴイ,凄い,形容詞-一般,形容詞,終止形-一般,和,,スゴイ,すごい。,スゴイ,スゴイ,107.851,108.244,107.851,108.244,0,B
K008_001a,373,B,IC03_久美,うん,ウン,うん,感動詞-一般,,,和,,ウン,(T うん)。,ウン,ウン,107.952,108.094,107.952,108.094,0,B
K008_001a,374,B,IC01_深石,こう,コウ,こう,副詞,,,和,,コウ,こう,コー,コー,110.701,111.727,110.701,111.727,0,B
K008_001a,375,I,IC01_深石,ゆう,イウ,言う,動詞-一般,五段-ワア行,連体形-一般,和,,ユウ,ゆう,ユー,ユー,110.701,111.727,110.701,111.727,0,B
K008_001a,376,I,IC01_深石,の,ノ,の,助詞-準体助詞,,,和,,ノ,の,ノ,ノ,110.701,111.727,110.701,111.727,0,I
K008_001a,377,I,IC01_深石,や,イヤ,嫌,形状詞-一般,,,和,,ヤ,や,ヤ,ヤ,110.701,111.727,110.701,111.727,0,B
K008_001a,378,I,IC01_深石,だ,ダ,だ,助動詞,助動詞-ダ,終止形-一般,和,,ダ,だ,ダ,ダ,110.701,111.727,110.701,111.727,0,I
K008_001a,379,I,IC01_深石,な,ナ,な,助詞-終助詞,,,和,,ナ,(U な)。,ナ,ナ,110.701,111.727,110.701,111.727,0,I
K008_001a,380,B,IC03_久美,はい,ハイ,はい,感動詞-一般,,,和,,ハイ,はい。,ハイ,ハイ,120.973,121.130,120.973,121.130,0,B
K008_001a,381,B,IC01_深石,うーん,ウン,うん,感動詞-一般,,,和,,ウーン,(T うーん)。,ウーン,ウーン,121.007,121.368,121.007,121.368,0,B
K008_001a,382,B,IC02_鶴賀,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん。,ウン,ウン,121.326,121.600,121.326,121.600,0,B
K008_001a,383,B,IC02_鶴賀,じゃ,デ,で,接続詞,,,和,,ジャ,じゃ。,ジャ,ジャ,122.329,122.502,122.329,122.502,0,B
K008_001a,384,B,IC01_深石,じゃあ,デ,で,接続詞,,,和,,ジャア,じゃあ ,ジャー,ジャー,124.404,125.691,124.404,125.691,0,B
K008_001a,385,I,IC01_深石,座り,スワル,座る,動詞-一般,五段-ラ行,連用形-一般,和,,スワル,座り,スワリ,スワリ,124.404,125.691,124.404,125.691,0,B
K008_001a,386,I,IC01_深石,ます,マス,ます,助動詞,助動詞-マス,終止形-一般,和,,マス,ま:す。,マス,マース,124.404,125.691,124.404,125.691,0,I
K008_001a,387,B,IC02_鶴賀,これ,コレ,此れ,代名詞,,,和,,コレ,これ ,コレ,コレ,126.571,127.319,126.571,127.319,0,B
K008_001a,388,I,IC02_鶴賀,あれ,アレ,彼れ,代名詞,,,和,,アレ,あれ,アレ,アレ,126.571,127.319,126.571,127.319,0,B
K008_001a,389,I,IC02_鶴賀,だ,ダ,だ,助動詞,助動詞-ダ,終止形-一般,和,,ダ,だ。,ダ,ダ,126.571,127.319,126.571,127.319,0,I
K008_001a,390,B,IC02_鶴賀,お皿,オサラ,御皿,名詞-普通名詞-一般,,,和,,オサラ,お皿,オサラ,オサラ,127.356,128.628,127.356,127.926,0,B
K008_001a,391,I,IC02_鶴賀,に,ニ,に,助詞-格助詞,,,和,,ニ,に,ニ,ニ,127.356,128.628,127.356,127.926,0,I
K008_001a,392,I,IC02_鶴賀,出そう,ダス,出す,動詞-一般,五段-サ行,意志推量形,和,,ダス,出そう。,ダソー,ダソー,127.356,128.628,128.139,128.628,0,B
K008_001a,393,B,IC02_鶴賀,お皿,オサラ,御皿,名詞-普通名詞-一般,,,和,,オサラ,お皿,オサラ,オサラ,129.055,131.277,129.055,129.666,0,B
K008_001a,394,I,IC02_鶴賀,って,ッテ,って,助詞-副助詞,,,和,,ッテ,って ,ッテ,ッテ,129.055,131.277,129.055,129.666,0,I
K008_001a,395,I,IC02_鶴賀,あの,アノ,あの,感動詞-フィラー,,,和,,アノ,(F あの),アノ,アノ,129.055,131.277,129.055,129.666,0,B
K008_001a,396,I,IC02_鶴賀,ツ,,,言いよどみ,,,,,,(D ツ) ,ツ,ツ,129.055,131.277,130.199,131.277,0,B
K008_001a,397,I,IC02_鶴賀,使い捨て,ツカイステ,使い捨て,名詞-普通名詞-一般,,,和,,ツカイステ,使い捨て,ツカイステ,ツカイステ,129.055,131.277,130.199,131.277,0,B
K008_001a,398,I,IC02_鶴賀,の,ノ,の,助詞-格助詞,,,和,,ノ,の。,ノ,ノ,129.055,131.277,130.199,131.277,0,I
K008_001a,399,B,IC01_深石,ん,ン,ん,感動詞-一般,,,和,,ン,ん。,ン,ン,129.795,129.929,129.795,129.929,0,B
K008_001a,400,B,IC01_深石,鶴賀さん,ツルガサン,鶴賀さん,名詞-固有名詞-人名-姓,,,固,,ツルガサン,(R 鶴賀)さん ,ツルガサン,ツルガサン,130.826,132.936,130.826,132.936,1,B
K008_001a,401,I,IC01_深石,何,ナニ,何,代名詞,,,和,,ナニ,何,ナニ,ナニ,130.826,132.936,130.826,132.936,0,I
K008_001a,402,I,IC01_深石,も,モ,も,助詞-係助詞,,,和,,モ,も,モ,モ,130.826,132.936,130.826,132.936,0,I
K008_001a,403,I,IC01_深石,汚さ,ヨゴス,汚す,動詞-一般,五段-サ行,未然形-一般,和,,ヨゴス,汚さ,ヨゴサ,ヨゴサ,130.826,132.936,130.826,132.936,0,B
K008_001a,404,I,IC01_深石,なく,ナイ,ない,助動詞,助動詞-ナイ,連用形-一般,和,,ナイ,なく,ナク,ナク,130.826,132.936,130.826,132.936,0,I
K008_001a,405,I,IC01_深石,て,テ,て,助詞-接続助詞,,,和,,テ,て,テ,テ,130.826,132.936,130.826,132.936,0,I
K008_001a,406,I,IC01_深石,いい,ヨイ,良い,形容詞-一般,形容詞,終止形-一般,和,,イイ,いい,イー,イー,130.826,132.936,130.826,132.936,0,B
K008_001a,407,I,IC01_深石,です,デス,です,助動詞,助動詞-デス,終止形-一般,和,,デス,です,デス,デス,130.826,132.936,130.826,132.936,0,I
K008_001a,408,I,IC01_深石,よ,ヨ,よ,助詞-終助詞,,,和,,ヨ,よ:?。,ヨ,ヨー,130.826,132.936,130.826,132.936,0,I
K008_001a,409,B,IC02_鶴賀,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん。,ウン,ウン,132.420,132.776,132.420,132.776,0,B
K008_001a,410,B,IC03_久美,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん。,ウン,ウン,132.768,133.132,132.768,133.132,0,B
K008_001a,411,B,IC01_深石,草島さん,クサジマサン,草島さん,名詞-固有名詞-人名-姓,,,固,,クサジマサン,(T (R 草島)さん,クサジマサン,クサジマサン,141.767,143.317,141.767,143.317,1,B
K008_001a,412,I,IC01_深石,も,モ,も,助詞-係助詞,,,和,,モ,も,モ,モ,141.767,143.317,141.767,143.317,0,I
K008_001a,413,I,IC01_深石,座っ,スワル,座る,動詞-一般,五段-ラ行,連用形-促音便,和,,スワル,座っ,スワッ,スワッ,141.767,143.317,141.767,143.317,0,B
K008_001a,414,I,IC01_深石,ちゃえ,チャウ,ちゃう,助動詞,五段-ワア行,仮定形-一般,和,,チャウ,ちゃえ,チャエ,チャエ,141.767,143.317,141.767,143.317,0,I
K008_001a,415,I,IC01_深石,ばいい,バイイ,ばいい,助動詞,形容詞,終止形-一般,和,,バイイ,ばいい)。,バイー,バイー,141.767,143.317,141.767,143.317,0,I
K008_001a,416,B,IC01_深石,大丈夫,ダイジョウブ,大丈夫,形状詞-一般,,,漢,,ダイジョウブ,大丈夫,ダイジョーブ,ダイジョーブ,143.439,144.191,143.439,144.191,0,B
K008_001a,417,I,IC01_深石,そう,ソウ,そう,形状詞-助動詞語幹,,,和,様態,ソウ,そう。,ソー,ソー,143.439,144.191,143.439,144.191,0,I
K008_001a,418,B,IC02_鶴賀,これ,コレ,此れ,代名詞,,,和,,コレ,これ,コレ,コレ,145.579,147.522,145.579,146.132,0,B
K008_001a,419,I,IC02_鶴賀,に,ニ,に,助詞-格助詞,,,和,,ニ,に,ニ,ニ,145.579,147.522,145.579,146.132,0,I
K008_001a,420,I,IC02_鶴賀,出せ,ダス,出す,動詞-一般,五段-サ行,仮定形-一般,和,,ダス,出せ,ダセ,ダセ,145.579,147.522,146.877,147.522,0,B
K008_001a,421,I,IC02_鶴賀,ば,バ,ば,助詞-接続助詞,,,和,,バ,ば:。,バ,バー,145.579,147.522,146.877,147.522,0,I
K008_001a,422,B,IC01_深石,あー,アア,ああ,感動詞-一般,,,和,,アア,あー。,アー,アー,157.891,158.128,157.891,158.128,0,B
K008_001a,423,B,IC02_鶴賀,これ,コレ,此れ,代名詞,,,和,,コレ,(W コエ|これ) ,コレ,コエ,157.900,159.136,157.900,159.136,0,B
K008_001a,424,I,IC02_鶴賀,お願いし,オネガイスル,御願いする,動詞-一般,サ行変格,連用形-一般,和,,オネガイスル,お願いし,オネガイシ,オネガイシ,157.900,159.136,157.900,159.136,0,B
K008_001a,425,I,IC02_鶴賀,てもいい,テモイイ,てもいい,助動詞,形容詞,終止形-一般,和,,テモイイ,てもい:い?。,テモイー,テモイーイ,157.900,159.136,157.900,159.136,0,I
K008_001a,426,B,IC01_深石,はい,ハイ,はい,感動詞-一般,,,和,,ハイ,はい ,ハイ,ハイ,158.620,159.151,158.620,159.151,0,B
K008_001a,427,I,IC01_深石,はい,ハイ,はい,感動詞-一般,,,和,,ハイ,はい ,ハイ,ハイ,158.620,159.151,158.620,159.151,0,B
K008_001a,428,I,IC01_深石,はい,ハイ,はい,感動詞-一般,,,和,,ハイ,はい。,ハイ,ハイ,158.620,159.151,158.620,159.151,0,B
K008_001a,429,B,IC01_深石,もちろん,モチロン,勿論,副詞,,,漢,,モチロン,もちろん,モチロン,モチロン,159.151,159.993,159.151,159.993,0,B
K008_001a,430,I,IC01_深石,です,デス,です,助動詞,助動詞-デス,終止形-一般,和,,デス,(U で:す)。,デス,デース,159.151,159.993,159.151,159.993,0,I
K008_001a,431,B,IC02_鶴賀,あ,アッ,あっ,感動詞-一般,,,和,,ア,あ。,ア,ア,159.659,159.810,159.659,159.810,0,B
K008_001a,432,B,IC02_鶴賀,で,デ,で,接続詞,,,和,,デ,で ,デ,デ,159.861,160.988,159.861,160.988,0,B
K008_001a,433,I,IC02_鶴賀,これ,コレ,此れ,代名詞,,,和,,コレ,これ,コレ,コレ,159.861,160.988,159.861,160.988,0,B
K008_001a,434,I,IC02_鶴賀,に,ニ,に,助詞-格助詞,,,和,,ニ,に,ニ,ニ,159.861,160.988,159.861,160.988,0,I
K008_001a,435,I,IC02_鶴賀,一枚,イチマイ,一枚,名詞-数詞,,,漢,,イチマイ,一枚。,イチマイ,イチマイ,159.861,160.988,159.861,160.988,0,B
K008_001a,436,B,IC02_鶴賀,はい,ハイ,はい,感動詞-一般,,,和,,ハイ,はい ,ハイ,ハイ,160.988,161.333,160.988,161.333,0,B
K008_001a,437,I,IC02_鶴賀,はい,ハイ,はい,感動詞-一般,,,和,,ハイ,はい。,ハイ,ハイ,160.988,161.333,160.988,161.333,0,B
K008_001a,438,B,IC01_深石,あー,アア,ああ,感動詞-一般,,,和,,アア,あー。,アー,アー,161.011,161.233,161.011,161.233,0,B
K008_001a,439,B,IC01_深石,そう,ソウ,そう,副詞,,,和,,ソウ,そう,ソー,ソー,161.233,161.570,161.233,161.570,0,B
K008_001a,440,I,IC01_深石,です,デス,です,助動詞,助動詞-デス,終止形-一般,和,,デス,です。,デス,デス,161.233,161.570,161.233,161.570,0,I
K008_001a,441,B,IC01_深石,すいません,スミマセン,済みません,感動詞-一般,,,和,,スイマセヌ,すいません。,スイマセン,スイマセン,161.570,162.189,161.570,162.189,0,B
K008_001a,442,B,IC02_鶴賀,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん。,ウン,ウン,161.580,161.720,161.580,161.720,0,B
K008_001a,443,B,IC03_久美,あ,アッ,あっ,感動詞-一般,,,和,,ア,あ。,ア,ア,161.880,161.985,161.880,161.985,0,B
K008_001a,444,B,IC03_久美,そう,ソウ,そう,副詞,,,和,,ソウ,そう,ソー,ソー,162.057,162.655,162.057,162.655,0,B
K008_001a,445,I,IC03_久美,です,デス,です,助動詞,助動詞-デス,終止形-一般,和,,デス,です。,デス,デス,162.057,162.655,162.057,162.655,0,I
K008_001a,446,B,IC01_深石,ぼーっとし,ボウットスル,ぼうっとする,動詞-一般,サ行変格,連用形-一般,和,,ボウットスル,ぼーっとし,ボーットシ,ボーットシ,162.189,163.105,162.189,163.105,0,B
